,filename,loc,cam,date,time,properties,alto,alto_sun,cannot_process,clear_sky,clear_sky_sun,high_clouds,high_clouds_sun,low_clouds,low_clouds_sun,low_clouds_total,low_clouds_total_sun
15,houstereocamaS5.a1.20220321.221740_c.jpg,HOU,s5,20220321,221740,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,houstereocamaS5.a1.20220321.231800_c.jpg,HOU,s5,20220321,231800,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,houstereocamaS5.a1.20220321.232740_c.jpg,HOU,s5,20220321,232740,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,houstereocamaS5.a1.20220321.234440_c.jpg,HOU,s5,20220321,234440,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,houstereocamaS5.a1.20220412.114040_c.jpg,HOU,s5,20220412,114040,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,houstereocamaS5.a1.20220412.114200_c.jpg,HOU,s5,20220412,114200,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,houstereocamaS5.a1.20220412.123220_c.jpg,HOU,s5,20220412,123220,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,houstereocamaS5.a1.20220412.123400_c.jpg,HOU,s5,20220412,123400,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,houstereocamaS5.a1.20220412.123640_c.jpg,HOU,s5,20220412,123640,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,houstereocamaS5.a1.20220412.124320_c.jpg,HOU,s5,20220412,124320,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,houstereocamaS5.a1.20220412.134040_c.jpg,HOU,s5,20220412,134040,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,houstereocamaS5.a1.20220412.152500_c.jpg,HOU,s5,20220412,152500,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,houstereocamaS5.a1.20220412.161040_c.jpg,HOU,s5,20220412,161040,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,houstereocamaS5.a1.20220412.161320_c.jpg,HOU,s5,20220412,161320,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,houstereocamaS5.a1.20220412.170020_c.jpg,HOU,s5,20220412,170020,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,houstereocamaS5.a1.20220412.175340_c.jpg,HOU,s5,20220412,175340,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,houstereocamaS5.a1.20220412.212400_c.jpg,HOU,s5,20220412,212400,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,houstereocamaS5.a1.20220412.213700_c.jpg,HOU,s5,20220412,213700,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,houstereocamaS5.a1.20220412.220100_c.jpg,HOU,s5,20220412,220100,low_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,houstereocamaS5.a1.20220421.150720_c.jpg,HOU,s5,20220421,150720,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,houstereocamaS5.a1.20220421.155720_c.jpg,HOU,s5,20220421,155720,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,houstereocamaS5.a1.20220421.202900_c.jpg,HOU,s5,20220421,202900,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,houstereocamaS5.a1.20220421.203020_c.jpg,HOU,s5,20220421,203020,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,houstereocamaS5.a1.20220421.211840_c.jpg,HOU,s5,20220421,211840,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,houstereocamaS5.a1.20220421.213500_c.jpg,HOU,s5,20220421,213500,low_clouds_total_sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,houstereocamaS5.a1.20220421.223320_c.jpg,HOU,s5,20220421,223320,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,houstereocamaS5.a1.20220421.230100_c.jpg,HOU,s5,20220421,230100,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,houstereocamaS5.a1.20220421.230320_c.jpg,HOU,s5,20220421,230320,low_clouds_total_sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,houstereocamaS5.a1.20220510.111620_c.jpg,HOU,s5,20220510,111620,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,houstereocamaS5.a1.20220510.113300_c.jpg,HOU,s5,20220510,113300,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,houstereocamaS5.a1.20220510.121700_c.jpg,HOU,s5,20220510,121700,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,houstereocamaS5.a1.20220510.124920_c.jpg,HOU,s5,20220510,124920,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,houstereocamaS5.a1.20220510.134140_c.jpg,HOU,s5,20220510,134140,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,houstereocamaS5.a1.20220510.155800_c.jpg,HOU,s5,20220510,155800,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,houstereocamaS5.a1.20220510.164140_c.jpg,HOU,s5,20220510,164140,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,houstereocamaS5.a1.20220510.175020_c.jpg,HOU,s5,20220510,175020,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,houstereocamaS5.a1.20220510.184220_c.jpg,HOU,s5,20220510,184220,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,houstereocamaS5.a1.20220510.195240_c.jpg,HOU,s5,20220510,195240,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,houstereocamaS5.a1.20220510.195400_c.jpg,HOU,s5,20220510,195400,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,houstereocamaS5.a1.20220510.205500_c.jpg,HOU,s5,20220510,205500,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,houstereocamaS5.a1.20220510.205920_c.jpg,HOU,s5,20220510,205920,low_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,houstereocamaS5.a1.20220510.220220_c.jpg,HOU,s5,20220510,220220,low_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57,houstereocamaS5.a1.20220510.220400_c.jpg,HOU,s5,20220510,220400,low_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,houstereocamaS5.a1.20220510.220920_c.jpg,HOU,s5,20220510,220920,low_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,houstereocamaS5.a1.20220510.234300_c.jpg,HOU,s5,20220510,234300,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,houstereocamaS5.a1.20220516.115220_c.jpg,HOU,s5,20220516,115220,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,houstereocamaS5.a1.20220516.120720_c.jpg,HOU,s5,20220516,120720,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,houstereocamaS5.a1.20220516.122820_c.jpg,HOU,s5,20220516,122820,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
63,houstereocamaS5.a1.20220516.125340_c.jpg,HOU,s5,20220516,125340,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,houstereocamaS5.a1.20220516.131100_c.jpg,HOU,s5,20220516,131100,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,houstereocamaS5.a1.20220516.132340_c.jpg,HOU,s5,20220516,132340,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,houstereocamaS5.a1.20220516.143240_c.jpg,HOU,s5,20220516,143240,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67,houstereocamaS5.a1.20220516.143700_c.jpg,HOU,s5,20220516,143700,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,houstereocamaS5.a1.20220516.152720_c.jpg,HOU,s5,20220516,152720,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,houstereocamaS5.a1.20220516.174040_c.jpg,HOU,s5,20220516,174040,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70,houstereocamaS5.a1.20220516.184600_c.jpg,HOU,s5,20220516,184600,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71,houstereocamaS5.a1.20220516.215740_c.jpg,HOU,s5,20220516,215740,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,houstereocamaS5.a1.20220609.110400_c.jpg,HOU,s5,20220609,110400,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,houstereocamaS5.a1.20220609.115320_c.jpg,HOU,s5,20220609,115320,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74,houstereocamaS5.a1.20220609.130020_c.jpg,HOU,s5,20220609,130020,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75,houstereocamaS5.a1.20220609.133300_c.jpg,HOU,s5,20220609,133300,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76,houstereocamaS5.a1.20220609.135420_c.jpg,HOU,s5,20220609,135420,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77,houstereocamaS5.a1.20220609.150620_c.jpg,HOU,s5,20220609,150620,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78,houstereocamaS5.a1.20220609.151440_c.jpg,HOU,s5,20220609,151440,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79,houstereocamaS5.a1.20220609.171900_c.jpg,HOU,s5,20220609,171900,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
80,houstereocamaS5.a1.20220609.181400_c.jpg,HOU,s5,20220609,181400,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,houstereocamaS5.a1.20220626.163240_c.jpg,HOU,s5,20220626,163240,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,houstereocamaS5.a1.20220626.235340_c.jpg,HOU,s5,20220626,235340,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,houstereocamaS5.a1.20220630.110300_c.jpg,HOU,s5,20220630,110300,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,houstereocamaS5.a1.20220630.112720_c.jpg,HOU,s5,20220630,112720,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85,houstereocamaS5.a1.20220630.121300_c.jpg,HOU,s5,20220630,121300,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
86,houstereocamaS5.a1.20220630.132600_c.jpg,HOU,s5,20220630,132600,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87,houstereocamaS5.a1.20220630.145720_c.jpg,HOU,s5,20220630,145720,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
88,houstereocamaS5.a1.20220630.150120_c.jpg,HOU,s5,20220630,150120,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,houstereocamaS5.a1.20220630.213740_c.jpg,HOU,s5,20220630,213740,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90,houstereocamaS5.a1.20220630.214900_c.jpg,HOU,s5,20220630,214900,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91,houstereocamaS5.a1.20220630.215700_c.jpg,HOU,s5,20220630,215700,low_clouds_total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,houstereocamaS5.a1.20220630.224440_c.jpg,HOU,s5,20220630,224440,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93,houstereocamaS5.a1.20220630.225020_c.jpg,HOU,s5,20220630,225020,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,houstereocamaS5.a1.20220630.233300_c.jpg,HOU,s5,20220630,233300,cannot_process,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,houstereocamaS5.a1.20220725.120540_c.jpg,HOU,s5,20220725,120540,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,houstereocamaS5.a1.20220725.130900_c.jpg,HOU,s5,20220725,130900,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,houstereocamaS5.a1.20220725.181400_c.jpg,HOU,s5,20220725,181400,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
98,houstereocamaS5.a1.20220725.182200_c.jpg,HOU,s5,20220725,182200,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,houstereocamaS5.a1.20220725.182800_c.jpg,HOU,s5,20220725,182800,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,houstereocamaS5.a1.20220725.190340_c.jpg,HOU,s5,20220725,190340,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101,houstereocamaS5.a1.20220725.192820_c.jpg,HOU,s5,20220725,192820,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102,houstereocamaS5.a1.20220725.195940_c.jpg,HOU,s5,20220725,195940,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
103,houstereocamaS5.a1.20220725.213040_c.jpg,HOU,s5,20220725,213040,high_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,houstereocamaS5.a1.20220725.213900_c.jpg,HOU,s5,20220725,213900,high_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105,houstereocamaS5.a1.20220725.215000_c.jpg,HOU,s5,20220725,215000,high_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106,houstereocamaS5.a1.20220815.112240_c.jpg,HOU,s5,20220815,112240,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107,houstereocamaS5.a1.20220815.112600_c.jpg,HOU,s5,20220815,112600,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108,houstereocamaS5.a1.20220815.121900_c.jpg,HOU,s5,20220815,121900,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,houstereocamaS5.a1.20220815.122440_c.jpg,HOU,s5,20220815,122440,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,houstereocamaS5.a1.20220815.130340_c.jpg,HOU,s5,20220815,130340,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,houstereocamaS5.a1.20220815.134100_c.jpg,HOU,s5,20220815,134100,low_clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112,houstereocamaS5.a1.20220815.143220_c.jpg,HOU,s5,20220815,143220,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,houstereocamaS5.a1.20220815.171140_c.jpg,HOU,s5,20220815,171140,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114,houstereocamaS5.a1.20220815.175720_c.jpg,HOU,s5,20220815,175720,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,houstereocamaS5.a1.20220815.183620_c.jpg,HOU,s5,20220815,183620,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116,houstereocamaS5.a1.20220815.200400_c.jpg,HOU,s5,20220815,200400,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117,houstereocamaS5.a1.20220815.213200_c.jpg,HOU,s5,20220815,213200,high_clouds_sun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,houstereocamaS5.a1.20220815.230640_c.jpg,HOU,s5,20220815,230640,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,houstereocamaS5.a1.20220815.234720_c.jpg,HOU,s5,20220815,234720,high_clouds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,houstereocamaS5.a1.20220914.120040_c.jpg,HOU,s5,20220914,120040,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,houstereocamaS5.a1.20220914.201100_c.jpg,HOU,s5,20220914,201100,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,houstereocamaS5.a1.20220923.164020_c.jpg,HOU,s5,20220923,164020,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,houstereocamaS5.a1.20220923.164240_c.jpg,HOU,s5,20220923,164240,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,houstereocamaS5.a1.20220923.235720_c.jpg,HOU,s5,20220923,235720,clear_sky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,sgpstereocamaE43.a1.20180215.130100_c.jpg,SGP,E43a,20180215,130100,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,sgpstereocamaE43.a1.20180215.130840_c.jpg,SGP,E43a,20180215,130840,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,sgpstereocamaE43.a1.20180215.131500_c.jpg,SGP,E43a,20180215,131500,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,sgpstereocamaE43.a1.20180215.132240_c.jpg,SGP,E43a,20180215,132240,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,sgpstereocamaE43.a1.20180215.132900_c.jpg,SGP,E43a,20180215,132900,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,sgpstereocamaE43.a1.20180215.133640_c.jpg,SGP,E43a,20180215,133640,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,sgpstereocamaE43.a1.20180215.134300_c.jpg,SGP,E43a,20180215,134300,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,sgpstereocamaE43.a1.20180215.135040_c.jpg,SGP,E43a,20180215,135040,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,sgpstereocamaE43.a1.20180215.135700_c.jpg,SGP,E43a,20180215,135700,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,sgpstereocamaE43.a1.20180215.140120_c.jpg,SGP,E43a,20180215,140120,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,sgpstereocamaE43.a1.20180215.141520_c.jpg,SGP,E43a,20180215,141520,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,sgpstereocamaE43.a1.20180215.142920_c.jpg,SGP,E43a,20180215,142920,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,sgpstereocamaE43.a1.20180215.144320_c.jpg,SGP,E43a,20180215,144320,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,sgpstereocamaE43.a1.20180215.145720_c.jpg,SGP,E43a,20180215,145720,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,sgpstereocamaE43.a1.20180215.150140_c.jpg,SGP,E43a,20180215,150140,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,sgpstereocamaE43.a1.20180215.150800_c.jpg,SGP,E43a,20180215,150800,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,sgpstereocamaE43.a1.20180215.151540_c.jpg,SGP,E43a,20180215,151540,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,sgpstereocamaE43.a1.20180215.152200_c.jpg,SGP,E43a,20180215,152200,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,sgpstereocamaE43.a1.20180215.152940_c.jpg,SGP,E43a,20180215,152940,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,sgpstereocamaE43.a1.20180215.153600_c.jpg,SGP,E43a,20180215,153600,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,sgpstereocamaE43.a1.20180215.154340_c.jpg,SGP,E43a,20180215,154340,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,sgpstereocamaE43.a1.20180215.155000_c.jpg,SGP,E43a,20180215,155000,alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,sgpstereocamaE43.a1.20180215.155740_c.jpg,SGP,E43a,20180215,155740,alto_sun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,sgpstereocamaE43.a1.20180215.160820_c.jpg,SGP,E43a,20180215,160820,alto_sun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,sgpstereocamaE43.a1.20180215.162220_c.jpg,SGP,E43a,20180215,162220,alto_sun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
