,filename,loc,cam,date,time
111,e43_set/sgpstereocamaE43.a1.20230612.233100.jpg,SGP,E43a,20230612,233100
112,e43_set/sgpstereocamaE43.a1.20230924.233500.jpg,SGP,E43a,20230924,233500
113,e43_set/sgpstereocamaE43.a1.20230401.231220.jpg,SGP,E43a,20230401,231220
114,e43_set/sgpstereocamaE43.a1.20230414.231840.jpg,SGP,E43a,20230414,231840
115,e43_set/sgpstereocamaE43.a1.20230414.232140.jpg,SGP,E43a,20230414,232140
116,e43_set/sgpstereocamaE43.a1.20230512.225020.jpg,SGP,E43a,20230512,225020
117,e43_set/sgpstereocamaE43.a1.20230728.222420.jpg,SGP,E43a,20230728,222420
118,e43_set/sgpstereocamaE43.a1.20230624.235040.jpg,SGP,E43a,20230624,235040
119,e43_set/sgpstereocamaE43.a1.20230805.230720.jpg,SGP,E43a,20230805,230720
120,e43_set/sgpstereocamaE43.a1.20230728.223700.jpg,SGP,E43a,20230728,223700
121,e43_set/sgpstereocamaE43.a1.20230813.214020.jpg,SGP,E43a,20230813,214020
122,e43_set/sgpstereocamaE43.a1.20230813.214800.jpg,SGP,E43a,20230813,214800
123,e43_set/sgpstereocamaE43.a1.20230822.214200.jpg,SGP,E43a,20230822,214200
124,e43_set/sgpstereocamaE43.a1.20230512.225340.jpg,SGP,E43a,20230512,225340
