,filename,loc,cam,date,time
91,e44_set/sgpstereocamaE44.a1.20210203.224700.jpg,SGP,E44a,20210203,224700
92,e44_set/sgpstereocamaE44.a1.20210113.145240.jpg,SGP,E44a,20210113,145240
93,e44_set/sgpstereocamaE44.a1.20210113.170600.jpg,SGP,E44a,20210113,170600
94,e44_set/sgpstereocamaE44.a1.20210218.213620.jpg,SGP,E44a,20210218,213620
95,e44_set/sgpstereocamaE44.a1.20210203.223140.jpg,SGP,E44a,20210203,223140
96,e44_set/sgpstereocamaE44.a1.20210113.165040.jpg,SGP,E44a,20210113,165040
97,e44_set/sgpstereocamaE44.a1.20210921.221600.jpg,SGP,E44a,20210921,221600
98,e44_set/sgpstereocamaE44.a1.20210203.223020.jpg,SGP,E44a,20210203,223020
99,e44_set/sgpstereocamaE44.a1.20210113.170920.jpg,SGP,E44a,20210113,170920
100,e44_set/sgpstereocamaE44.a1.20210113.163020.jpg,SGP,E44a,20210113,163020
101,e44_set/sgpstereocamaE44.a1.20210203.215020.jpg,SGP,E44a,20210203,215020
102,e44_set/sgpstereocamaE44.a1.20210921.222240.jpg,SGP,E44a,20210921,222240
103,e44_set/sgpstereocamaE44.a1.20210702.223320.jpg,SGP,E44a,20210702,223320
104,e44_set/sgpstereocamaE44.a1.20210112.232720.jpg,SGP,E44a,20210112,232720
105,e44_set/sgpstereocamaE44.a1.20210702.235540.jpg,SGP,E44a,20210702,235540
106,e44_set/sgpstereocamaE44.a1.20210113.170300.jpg,SGP,E44a,20210113,170300
107,e44_set/sgpstereocamaE44.a1.20210113.163340.jpg,SGP,E44a,20210113,163340
108,e44_set/sgpstereocamaE44.a1.20210113.185000.jpg,SGP,E44a,20210113,185000
109,e44_set/sgpstereocamaE44.a1.20210201.234500.jpg,SGP,E44a,20210201,234500
110,e44_set/sgpstereocamaE44.a1.20210113.151640.jpg,SGP,E44a,20210113,151640
111,e44_set/sgpstereocamaE44.a1.20210113.173340.jpg,SGP,E44a,20210113,173340
112,e44_set/sgpstereocamaE44.a1.20210203.223740.jpg,SGP,E44a,20210203,223740
113,e44_set/sgpstereocamaE44.a1.20210203.225640.jpg,SGP,E44a,20210203,225640
114,e44_set/sgpstereocamaE44.a1.20210921.235100.jpg,SGP,E44a,20210921,235100
115,e44_set/sgpstereocamaE44.a1.20210702.234100.jpg,SGP,E44a,20210702,234100
116,e44_set/sgpstereocamaE44.a1.20210201.221320.jpg,SGP,E44a,20210201,221320
117,e44_set/sgpstereocamaE44.a1.20210203.234820.jpg,SGP,E44a,20210203,234820
118,e44_set/sgpstereocamaE44.a1.20210113.152400.jpg,SGP,E44a,20210113,152400
119,e44_set/sgpstereocamaE44.a1.20210113.162500.jpg,SGP,E44a,20210113,162500
120,e44_set/sgpstereocamaE44.a1.20210113.160840.jpg,SGP,E44a,20210113,160840
121,e44_set/sgpstereocamaE44.a1.20210113.135100.jpg,SGP,E44a,20210113,135100
122,e44_set/sgpstereocamaE44.a1.20210113.141520.jpg,SGP,E44a,20210113,141520
123,e44_set/sgpstereocamaE44.a1.20210203.223540.jpg,SGP,E44a,20210203,223540
124,e44_set/sgpstereocamaE44.a1.20210726.225640.jpg,SGP,E44a,20210726,225640
